# source: Mechanical strip of FinnGen ICD-10-FI patterns → standard ICD-10-CM ancestor → Athena Maps-to SNOMED
# target_vocab: SNOMED (Athena 5.4 snapshot — live vocab.concept, verified 2026-04-17)
# license: Derived work (FinnGen patterns are facts; Athena mappings CC-BY-4.0)
# curator: Phase 13-04 executor (Parthenon GSD agent)
source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason,provenance_tag
E805,0,ICD10_FIN,Disorders of porphyrin and bilirubin metabolism,434908,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E806,0,ICD10_FIN,Disorders of porphyrin and bilirubin metabolism,434908,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E807,0,ICD10_FIN,Disorders of porphyrin and bilirubin metabolism,434908,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E830,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E831,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E832,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E833,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E834,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E835,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E8350,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E8351,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E8358,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E838,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E839,0,ICD10_FIN,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E840,0,ICD10_FIN,Cystic fibrosis,441267,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E848,0,ICD10_FIN,Cystic fibrosis,441267,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E849,0,ICD10_FIN,Cystic fibrosis,441267,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E850,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E851,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E852,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E853,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E854,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E858,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E8580,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E859,0,ICD10_FIN,Amyloidosis,432595,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E870,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E871,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E872,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E873,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E874,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E875,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E876,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E877,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E878,0,ICD10_FIN,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E880,0,ICD10_FIN,Other and unspecified metabolic disorders,436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E881,0,ICD10_FIN,Other and unspecified metabolic disorders,436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E882,0,ICD10_FIN,Other and unspecified metabolic disorders,436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E883,0,ICD10_FIN,Other and unspecified metabolic disorders,436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E888,0,ICD10_FIN,Other and unspecified metabolic disorders,436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E889,0,ICD10_FIN,Other and unspecified metabolic disorders,436670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
E8932,0,ICD10_FIN,"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",442019,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F010,0,ICD10_FIN,Vascular dementia,443605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F011,0,ICD10_FIN,Vascular dementia,443605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F012,0,ICD10_FIN,Vascular dementia,443605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F013,0,ICD10_FIN,Vascular dementia,443605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F018,0,ICD10_FIN,Vascular dementia,443605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F019,0,ICD10_FIN,Vascular dementia,443605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F020,0,ICD10_FIN,Dementia in other diseases classified elsewhere,374888,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F020&G310,0,ICD10_FIN,Dementia in other diseases classified elsewhere,374888,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F023,0,ICD10_FIN,Dementia in other diseases classified elsewhere,374888,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F100,0,ICD10_FIN,Alcohol related disorders,36714559,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F101,0,ICD10_FIN,Alcohol related disorders,36714559,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F102,0,ICD10_FIN,Alcohol related disorders,36714559,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F104,0,ICD10_FIN,Alcohol related disorders,36714559,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F400,0,ICD10_FIN,Phobic anxiety disorders,4304010,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F401,0,ICD10_FIN,Phobic anxiety disorders,4304010,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F410,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F411,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F412,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F413,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F414,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F415,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F416,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F417,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F418,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F419,0,ICD10_FIN,Other anxiety disorders,442077,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F431,0,ICD10_FIN,"Reaction to severe stress, and adjustment disorders",4152371,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F458,0,ICD10_FIN,Somatoform disorders,37109944,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F4582,0,ICD10_FIN,Somatoform disorders,37109944,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F500,0,ICD10_FIN,Eating disorders,439002,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F501,0,ICD10_FIN,Eating disorders,439002,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F502,0,ICD10_FIN,Eating disorders,439002,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F503,0,ICD10_FIN,Eating disorders,439002,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F510,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F511,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F512,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F513,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F514,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F515,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F518,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F519,0,ICD10_FIN,Sleep disorders not due to a substance or known physiological condition,374905,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F600,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F601,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F602,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F603,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F604,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F605,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F606,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F607,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F608,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F609,0,ICD10_FIN,Specific personality disorders,441838,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F80[12],0,ICD10_FIN,Specific developmental disorders of speech and language,436373,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F810,0,ICD10_FIN,Specific developmental disorders of scholastic skills,4085156,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F84[0,0,ICD10_FIN,Pervasive developmental disorders,439776,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F840,0,ICD10_FIN,Pervasive developmental disorders,439776,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F841,0,ICD10_FIN,Pervasive developmental disorders,439776,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F845,0,ICD10_FIN,Pervasive developmental disorders,439776,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
F900,0,ICD10_FIN,Attention-deficit hyperactivity disorders,438409,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G020,0,ICD10_FIN,Meningitis in other infectious and parasitic diseases classified elsewhere,4207307,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G040,0,ICD10_FIN,"Encephalitis, myelitis and encephalomyelitis",4147498,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G042,0,ICD10_FIN,"Encephalitis, myelitis and encephalomyelitis",4147498,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G050,0,ICD10_FIN,"Encephalitis, myelitis and encephalomyelitis in diseases classified elsewhere",4147498,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G114,0,ICD10_FIN,Hereditary ataxia,35622229,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G120,0,ICD10_FIN,Spinal muscular atrophy and related syndromes,372605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G121,0,ICD10_FIN,Spinal muscular atrophy and related syndromes,372605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G122,0,ICD10_FIN,Spinal muscular atrophy and related syndromes,372605,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G210,0,ICD10_FIN,Secondary parkinsonism,374013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G211,0,ICD10_FIN,Secondary parkinsonism,374013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G231,0,ICD10_FIN,Other degenerative diseases of basal ganglia,378144,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G240,0,ICD10_FIN,Dystonia,375800,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G243,0,ICD10_FIN,Dystonia,375800,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G245,0,ICD10_FIN,Dystonia,375800,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G251,0,ICD10_FIN,Other extrapyramidal and movement disorders,372604,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G253,0,ICD10_FIN,Other extrapyramidal and movement disorders,372604,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G254,0,ICD10_FIN,Other extrapyramidal and movement disorders,372604,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G256,0,ICD10_FIN,Other extrapyramidal and movement disorders,372604,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G258,0,ICD10_FIN,Other extrapyramidal and movement disorders,372604,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G300,0,ICD10_FIN,Alzheimer's disease,378419,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G30[01],0,ICD10_FIN,Alzheimer's disease,378419,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G301,0,ICD10_FIN,Alzheimer's disease,378419,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G308,0,ICD10_FIN,Alzheimer's disease,378419,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G310,0,ICD10_FIN,"Other degenerative diseases of nervous system, not elsewhere classified",376337,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G311,0,ICD10_FIN,"Other degenerative diseases of nervous system, not elsewhere classified",376337,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G312,0,ICD10_FIN,"Other degenerative diseases of nervous system, not elsewhere classified",376337,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G360,0,ICD10_FIN,Other acute disseminated demyelination,375801,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
%G400,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G400,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
%G401,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G401,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
%G402,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G402,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
%G403,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G403,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G4051,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G4052,0,ICD10_FIN,Epilepsy and recurrent seizures,380378,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G430,0,ICD10_FIN,Migraine,318736,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G431,0,ICD10_FIN,Migraine,318736,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G432,0,ICD10_FIN,Migraine,318736,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G433,0,ICD10_FIN,Migraine,318736,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G438,0,ICD10_FIN,Migraine,318736,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G439,0,ICD10_FIN,Migraine,318736,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G440,0,ICD10_FIN,Other headache syndromes,375527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G444,0,ICD10_FIN,Other headache syndromes,375527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G454,0,ICD10_FIN,Transient cerebral ischemic attacks and related syndromes,373503,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G470,0,ICD10_FIN,Sleep disorders,435524,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G471,0,ICD10_FIN,Sleep disorders,435524,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G472,0,ICD10_FIN,Sleep disorders,435524,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G473,0,ICD10_FIN,Sleep disorders,435524,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G474,0,ICD10_FIN,Sleep disorders,435524,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G500,0,ICD10_FIN,Disorders of trigeminal nerve,440703,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G501,0,ICD10_FIN,Disorders of trigeminal nerve,440703,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G508,0,ICD10_FIN,Disorders of trigeminal nerve,440703,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G509,0,ICD10_FIN,Disorders of trigeminal nerve,440703,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G510,0,ICD10_FIN,Facial nerve disorders,378135,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G520,0,ICD10_FIN,Disorders of other cranial nerves,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G521,0,ICD10_FIN,Disorders of other cranial nerves,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G522,0,ICD10_FIN,Disorders of other cranial nerves,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G523,0,ICD10_FIN,Disorders of other cranial nerves,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G527,0,ICD10_FIN,Disorders of other cranial nerves,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G528,0,ICD10_FIN,Disorders of other cranial nerves,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G529,0,ICD10_FIN,Disorders of other cranial nerves,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G530,0,ICD10_FIN,Cranial nerve disorders in diseases classified elsewhere,441848,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G540,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G541,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G542,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G543,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G544,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G545,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G546,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G547,0,ICD10_FIN,Nerve root and plexus disorders,43531046,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G560,0,ICD10_FIN,Mononeuropathies of upper limb,43531027,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G561,0,ICD10_FIN,Mononeuropathies of upper limb,43531027,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G562,0,ICD10_FIN,Mononeuropathies of upper limb,43531027,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G563,0,ICD10_FIN,Mononeuropathies of upper limb,43531027,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G564,0,ICD10_FIN,Mononeuropathies of upper limb,43531027,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G568,0,ICD10_FIN,Mononeuropathies of upper limb,43531027,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G569,0,ICD10_FIN,Mononeuropathies of upper limb,43531027,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G570,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G571,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G572,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G573,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G574,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G575,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G576,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G578,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G579,0,ICD10_FIN,Mononeuropathies of lower limb,43531028,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G580,0,ICD10_FIN,Other mononeuropathies,4134455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G587,0,ICD10_FIN,Other mononeuropathies,4134455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G590,0,ICD10_FIN,Mononeuropathy in diseases classified elsewhere,4134455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
G590&E104,0,ICD10_FIN,Mononeuropathy in diseases classified elsewhere,4134455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
